PRODUCT_ID,PRODUCT_METADATA
3902,Bread
856,Nut + Seed Butter
2848,Nut + Seed Butter
2005,Nut + Seed Butter
981,Crackers
3039,Chips + Crisps
2411,Hemp
2312,Plant Based
580,Oatmeal + cereals
2914,Nut + Seed Butter
2051,Oil + Vinegar
2369,"Pasta, Noodles + Sauces"
2733,Oatmeal + cereals
2097,Oil + Vinegar
321,Tea
1894,Tea
2130,"Sauces, Salsas + Dips"
907,"Olives, Pickles + Relish"
231,"Sauces, Salsas + Dips"
230,Spice + Seasoning
1948,Spice + Seasoning
2612,Meat + Seafood
276,Prepared Foods
3141,Jerky
3452,Hemp Ingestibles
3937,"Sauces, Salsas + Dips"
3782,Coffee
872,Fresh Bread
624,Fresh Bread
3496,Waters
1225,Fresh Bread
1902,Cookies
2140,"Sauces, Salsas + Dips"
1276,Coffee
2359,Honey
770,Gut Health
542,Gut Health
3043,Pets
2758,Juice
2823,Bath + Body Care
4814,Nuts + Fruits
3009,Shelf Stable Non-Dairy Milk
799,Sodas
298,Salsa + Dips
2074,Salsa + Dips
250,Salsa + Dips
707,Confections
506,Chocolate
569,Hemp
2766,Chocolate
1076,Hemp
2117,Appetizers + Snacks
2073,Desserts
1866,Hot sauce
2089,Hot sauce
973,Nut + Seed Butter
894,Oatmeal + cereals
935,Oatmeal + cereals
2351,Charcuterie
2135,Condiments
1906,Condiments
1167,Soup + Broth
3444,Spice + Seasoning
1244,Gut Health
782,Sparkling
1323,Chips + Crisps
822,Chips + Crisps
2582,Chips + Crisps
1914,Nuts + Fruits
961,Chips + Crisps
362,Popped + Puffed
2362,Snack Bars
180,Snack Bars
301,Snack Bars
3915,Condiments
2883,Snack Bites
382,Snack Bites
2474,Superfood Mixes + Granola
199,Superfood Mixes + Granola
1072,Hemp Topicals + Tinctures
1099,Hemp Ingestibles
2862,Hemp Ingestibles
5120,Baking
6369,Popped + Puffed
6250,Hemp
6462,Coffee
6712,Hemp Topicals + Tinctures
3468,Tea
3151,Hemp
902,Coffee
3658,Tea
3433,Sweeteners + Syrup
3319,Baking
1319,Coffee
930,"Rice, Beans + Grains"
1210,Desserts
134,Popped + Puffed
2451,Snack Bars
6453,Desserts
2479,Dairy + Plant Based Alternatives
1940,Confections
339,Coffee
846,"Rice, Beans + Grains"
2963,Kitchenware
3622,"Pasta, Noodles + Sauces"
3599,Chocolate
1117,Cookies
1925,Cookies
3565,Bath + Body Care
787,Waters
666,Hemp
1066,Hemp
2096,Hot sauce
2367,"Pasta, Noodles + Sauces"
169,Nuts + Fruits
819,Chips + Crisps
2262,Herbs + Botanicals
960,Chips + Crisps
2251,Nuts + Fruits
389,Snack Bars
4537,Functional
2134,"Sauces, Salsas + Dips"
2011,Chocolate
520,Nuts + Fruits
596,Baked Goods
743,Fresh Bread
2123,Coffee
2927,Kitchenware
3335,Appetizers + Snacks
474,Fresh Bread
3378,Supplements
615,Baked Goods
3347,Superfood Mixes + Granola
1304,Gut Health
3059,Spice + Seasoning
977,Functional
2482,Dairy + Plant Based Alternatives
2383,Condiments
2213,Salsa + Dips
287,Chocolate
3074,Popped + Puffed
2915,Nut + Seed Butter
3903,Bread
2266,Herbs + Botanicals
140,Tea
358,Oil + Vinegar
796,Sodas
590,Oatmeal + cereals
5274,Baking
3918,Coffee
1256,Hemp Topicals + Tinctures
1152,Hemp Ingestibles
1153,Hemp Ingestibles
1154,Hemp Ingestibles
2170,Hemp Ingestibles
1146,Hemp Edibles
2698,Hemp Topicals + Tinctures
2643,Hemp Edibles
482,Shots + Elixirs
1254,Hemp Topicals + Tinctures
2759,Hemp Topicals + Tinctures
3001,Oral Care
463,Skin Care
2378,Hemp
2376,Hemp
2977,Hemp Topicals + Tinctures
1098,Hemp Ingestibles
623,Superfood Mixes + Granola
3000,Oral Care
2116,Hemp Topicals + Tinctures
2812,Bath + Body Care
2249,Hemp Ingestibles
2543,Hemp Topicals + Tinctures
2513,Bath + Body Care
2669,Hemp Ingestibles
2816,Skin Care
2821,Bath + Body Care
2824,Skin Care
2805,Bath + Body Care
2804,Herbs + Botanicals
2806,Herbs + Botanicals
2807,Skin Care
3006,Functional Foods
2819,Skin Care
2353,Sun Protection
918,Performance Nutrition
2657,Skin Care
127,Performance Nutrition
2109,Performance Nutrition
1265,Performance Nutrition
919,Performance Nutrition
2814,Bath + Body Care
2648,Functional Foods
1161,Sun Protection
2179,Sun Protection
3922,Zero-Proof NA
3926,Baking
462,Sun Protection
460,Sun Protection
299,Superfood Mixes + Granola
2379,Functional Foods
2697,Supplements
2685,Functional Foods
514,Functional Foods
518,Functional Foods
151,Functional Foods
2549,Functional Foods
461,Sun Protection
2725,Functional Foods
1257,Hemp Topicals + Tinctures
546,Functional Foods
557,Functional Foods
2352,Sun Protection
722,Sun Protection
5291,"Sauces, Salsas + Dips"
2696,Supplements
906,Functional Foods
998,Functional Foods
2686,Functional Foods
2649,Functional Foods
517,Functional Foods
2684,Functional Foods
2695,Supplements
921,Supplements
2647,Shots + Elixirs
2385,Supplements
5290,"Sauces, Salsas + Dips"
2301,Shots + Elixirs
2302,Shots + Elixirs
2303,Shots + Elixirs
836,Functional Foods
675,Shots + Elixirs
1036,Snack Bars
993,Shots + Elixirs
996,Shots + Elixirs
995,Shots + Elixirs
997,Shots + Elixirs
994,Shots + Elixirs
2712,Shots + Elixirs
922,Supplements
2708,Shots + Elixirs
2141,Shots + Elixirs
2864,Shots + Elixirs
1329,Shots + Elixirs
2084,Shots + Elixirs
2086,Shots + Elixirs
3923,Skin Care
2713,Shots + Elixirs
3011,Supplements
3010,Supplements
2772,Functional
3979,Sparkling
2300,Shots + Elixirs
2087,Shots + Elixirs
2085,Shots + Elixirs
2826,Supplements
3990,Chocolate
1241,Shots + Elixirs
1876,Shots + Elixirs
1875,Shots + Elixirs
1885,Shots + Elixirs
259,Shots + Elixirs
3989,RTD Coffee
3670,Mixers
3988,RTD Tea
4010,Condiments
551,Functional Foods
2845,Hemp
2515,Shots + Elixirs
3253,"Olives, Pickles + Relish"
5282,Baked Goods
2832,Shots + Elixirs
3232,Pets
4826,Dessert
4543,Baking
2714,Shots + Elixirs
1883,Chocolate
4008,Condiments
3963,Superfood Mixes + Granola
3996,Popped + Puffed
4001,Chips + Crisps
4003,Condiments
4004,Condiments
4005,Oil + Vinegar
4007,Condiments
3985,Hot sauce
4011,Charcuterie
4836,Dessert
4002,Condiments
4009,Condiments
3866,Dessert
1139,Shots + Elixirs
3893,Coffee
4018,Hemp Topicals + Tinctures
3699,Spice + Seasoning
3994,Hemp Topicals + Tinctures
3721,Snack Bars
3995,Nuts + Fruits
324,Condiments
4017,Snack Bars
3648,Mixers
4050,Prepared Foods
4029,Functional
3815,Pets
4038,Pets
4035,Spice + Seasoning
1188,Coffee
1187,Coffee
1189,Coffee
1190,Coffee
4039,Pets
4036,Pets
4545,Chocolate
4024,Hemp Ingestibles
4049,Appetizers + Snacks
4048,Desserts
1191,Coffee
575,Chips + Crisps
4025,Hemp Ingestibles
2856,Skin Care
4016,Hemp Ingestibles
1311,Performance Nutrition
1283,Performance Nutrition
1965,Fruit Spreads + Preserves
3139,Mixers
235,Chocolate
2423,Coffee
2780,Chips + Crisps
2860,Skin Care
1942,Snack Bars
154,Skin Care
2855,Skin Care
153,Skin Care
2857,Skin Care
2858,Skin Care
160,Skin Care
3136,Mixers
3368,Supplements
3195,RTD Coffee
3234,Oil + Vinegar
3315,Baking
1337,Functional Foods
3365,Supplements
3369,Supplements
3371,Supplements
4547,RTD Tea
3374,Supplements
3376,Supplements
3373,Supplements
3316,Baking
3431,Snack Bars
3381,Supplements
3384,Supplements
3385,Supplements
3386,Supplements
3387,Supplements
3465,Coffee
2314,Plant Based
3018,Snack Bites
2865,Chips + Crisps
2868,Chips + Crisps
2867,Popped + Puffed
2866,Popped + Puffed
4053,Cleaning 
3049,Personal Care
4059,Nuts + Fruits
479,Bread
4064,Functional
4074,Nuts + Fruits
4075,Pets
4097,Functional
4052,Functional
4124,Spice + Seasoning
4058,Cleaning 
4073,Functional
4145,RTD Tea
4090,Snack Bites
3905,Hot sauce
4148,Oil + Vinegar
3793,Hot sauce
4101,Coffee
4100,Functional
4087,Functional
4092,Coffee
4147,RTD Tea
4123,Spice + Seasoning
4091,Coffee
4153,Mixers
4549,Tea
4111,Gut Health
4157,Personal Care
4152,Desserts
4117,Spice + Seasoning
4150,Baking
4136,Chocolate
4142,Supplements
4141,Supplements
4093,Functional
4096,Chips + Crisps
4154,Baked Goods
4144,RTD Tea
3051,Personal Care
4544,Cookies
4557,Skin Care
2425,Nut + Seed Butter
4118,Sparkling
4130,Pets
1067,"Pasta, Noodles + Sauces"
4188,Mixers
4198,Snack Bites
4165,RTD Coffee
4167,RTD Tea
4172,Functional
4190,Cleaning 
3709,Nuts + Fruits
4182,Hot sauce
2348,Hemp Topicals + Tinctures
2327,Hemp Topicals + Tinctures
2656,Zero-Proof NA
3832,Chocolate
4119,Dairy + Plant Based Alternatives
4173,Nuts + Fruits
4156,Personal Care
4180,Hot sauce
4196,Functional
2562,Nuts + Fruits
3379,Supplements
4121,Popped + Puffed
6715,Nut + Seed Butter
2420,Bread
4199,Oatmeal + cereals
4163,Cookies
4208,Snack Bars
4217,"Pasta, Noodles + Sauces"
4189,Supplements
4193,Cookies
4207,Popped + Puffed
4552,Tea
4526,RTD Coffee
2617,RTD Coffee
4555,Skin Care
2750,Nuts + Fruits
4556,Skin Care
4559,Confections
4202,Waters
4215,Cheese + Plant Based Cheese
4201,Chocolate
4212,Nut + Seed Butter
4560,Hemp
4211,Cheese + Plant Based Cheese
4262,Functional
4218,Cheese + Plant Based Cheese
4115,Supplements
4220,Baking
4113,Snack Bites
6684,Nuts + Fruits
6716,Nut + Seed Butter
6717,Nuts + Fruits
4219,Spice + Seasoning
6718,Baking
3236,Baking
6720,Dessert
6721,Supplements
4717,Baking
2047,Superfood Mixes + Granola
1275,Hemp Topicals + Tinctures
2678,Hemp Topicals + Tinctures
2674,Chocolate
3256,Nut + Seed Butter
3999,Nuts + Fruits
2404,Superfood Mixes + Granola
2640,Cookies
4027,Hemp Topicals + Tinctures
4026,Snack Bars
4041,Pets
1321,Functional Foods
2232,Mixers
3382,Supplements
4077,"Sauces, Salsas + Dips"
4300,Hemp Ingestibles
5262,"Sauces, Salsas + Dips"
3380,Supplements
4143,RTD Tea
4171,Functional
2853,Skin Care
515,Functional Foods
189,Shots + Elixirs
985,Shots + Elixirs
3842,Oil + Vinegar
3132,"Sauces, Salsas + Dips"
3298,Jerky
3383,Supplements
3390,Supplements
4098,Functional
4110,Superfood Mixes + Granola
4146,RTD Tea
2328,Hemp Topicals + Tinctures
4159,Personal Care
5592,Hemp Ingestibles
6719,Dessert
4040,Pets
6722,Nuts + Fruits
2190,Shots + Elixirs
2997,Baking
4042,Pets
4139,Popped + Puffed
4161,Cleaning 
4169,Functional
4261,Juice
2682,Nut + Seed Butter
1870,Coffee
6499,Grocery
5532,Frozen
2608,Wellness
2252,Beverage
3759,Wellness
5534,Wellness
3826,Wellness
6508,Grocery
6279,Snacks
2366,Beverage
5484,Beverage
4932,Beverage
5417,Household
4859,Frozen
5490,Grocery
4901,Grocery
4900,Grocery
6176,Wellness
4966,Grocery
6178,Chill
6285,Grocery
2587,Snacks
6517,Household
6289,Grocery
1138,Grocery
6119,Grocery
4837,Grocery
3899,Grocery
5936,Wellness
2552,Beverage
4225,Beverage
4862,Grocery
5900,Wellness
5996,Household
5933,Wellness
5535,Snacks
4385,Snacks
6287,Wellness
6162,Household
4387,Beverage
6173,Frozen
4632,Snacks
2419,Grocery
4131,Snacks
4644,Grocery
4389,Wellness
5935,Wellness
4240,Bakery
4302,Wellness
5540,Grocery
5098,Grocery
5921,Wellness
5926,Wellness
5971,Wellness
4327,Beverage
2340,Beverage
4631,Snacks
5085,Chill
5086,Grocery
5418,Beverage
177,Beverage
6292,Snacks
4649,Grocery
3804,Beverage
4725,Household
532,Beverage
6177,Confections
4232,Wellness
4830,Snacks
4562,Frozen
5302,Wellness
5963,Wellness
5909,Wellness
4558,Grocery
6507,Frozen
4231,Beverage
5278,Bakery
5539,Beverage
6514,Wellness
4938,Grocery
5089,Grocery
5543,Grocery
6283,Wellness
5620,Grocery
2596,Snacks
4384,Snacks
4828,Grocery
5538,Beverage
5497,Beverage
5499,Beverage
3268,Beverage
5550,Confections
6184,Beverage
4874,Beverage
2387,Beverage
4388,Snacks
3167,Beverage
2769,Condiments
2811,Skin Care
539,Functional Foods
1285,Jerky
3991,Hemp
3953,Superfood Mixes + Granola
2658,Chocolate
4013,Oatmeal + cereals
4022,Hemp Ingestibles
2424,Coffee
2736,Confections
2859,Skin Care
4162,Cleaning 
1966,Mixers
4186,Confections
4204,Desserts
1976,Superfood Mixes + Granola
3050,Personal Care
2962,Kitchenware
4023,Hemp Ingestibles
6280,Snacks
6504,Snacks
5280,Bakery
6282,Snacks
5292,Grocery
6521,Grocery
5930,Wellness
5537,Grocery
5301,Grocery
6277,Beverage
2186,Hemp Topicals + Tinctures
5918,Wellness
5922,Wellness
5929,Wellness
5940,Wellness
5954,Wellness
5949,Wellness
5956,Wellness
5957,Wellness
5985,Household
4149,Beverage
4564,Grocery
4296,Grocery
3726,Snacks
4942,Grocery
176,Beverage
2659,Chill
5901,Wellness
3987,Grocery
5914,Wellness
5915,Wellness
5968,Wellness
5979,Household
3077,Frozen
6047,Grocery
6071,Grocery
3808,Snacks
4566,Grocery
6550,Beverage
4863,Grocery
6180,Household
505,Beverage
6183,Snacks
4645,Grocery
5902,Wellness
5905,Wellness
5552,Confections
5558,Grocery
5981,Household
1042,Grocery
3170,Chill
4648,Grocery
5942,Wellness
5556,Beverage
5952,Wellness
5972,Wellness
5973,Wellness
2315,Snacks
5977,Household
5970,Wellness
5976,Household
5960,Wellness
6000,Household
6001,Household
4095,Beverage
5561,Beverage
688,Wellness
6293,Wellness
6011,Household
5249,Wellness
6009,Household
6022,Household
4394,Wellness
6040,Snacks
6044,Snacks
6057,Grocery
5571,Frozen
5567,Frozen
6111,Grocery
4637,Beverage
4914,Grocery
6150,Household
6535,Frozen
5517,Grocery
5596,Grocery
2782,Snacks
6316,Chill
4659,Beverage
5441,Snacks
5904,Wellness
6083,Grocery
5533,Grocery
4281,Wellness
4569,Grocery
6516,Wellness
4238,Frozen
6522,Wellness
5899,Wellness
6286,Grocery
1248,Snacks
4860,Wellness
6174,Wellness
5541,Grocery
4646,Grocery
4200,Grocery
5315,Wellness
5908,Wellness
4244,Confections
5105,Grocery
5928,Wellness
5941,Wellness
5967,Wellness
6511,Frozen
6181,Beverage
6291,Wellness
5094,Grocery
2441,Wellness
3933,Frozen
5911,Wellness
5939,Wellness
5962,Wellness
5955,Wellness
5982,Household
6524,Wellness
5907,Wellness
3669,Frozen
5958,Household
5992,Household
5993,Household
3639,Wellness
6295,Wellness
6051,Grocery
6017,Household
6039,Snacks
6108,Grocery
6117,Grocery
6143,Household
3952,Chill
5423,Beverage
6305,Grocery
5306,Grocery
5097,Grocery
6132,Wellness
3078,Frozen
6284,Confections
5544,Grocery
991,Confections
5314,Grocery
5931,Wellness
5910,Wellness
4943,Snacks
5912,Wellness
5953,Wellness
5969,Wellness
5980,Household
6515,Wellness
4386,Beverage
469,Snacks
4239,Snacks
5546,Wellness
5313,Grocery
4878,Grocery
3302,Wellness
5903,Wellness
863,Beverage
5916,Wellness
5946,Wellness
5938,Wellness
5950,Wellness
5965,Wellness
5966,Wellness
1077,Snacks
5988,Household
5983,Household
5984,Household
5096,Grocery
5959,Wellness
5990,Household
5991,Household
5994,Household
5995,Household
2184,Grocery
4947,Grocery
6113,Beverage
3807,Wellness
5523,Snacks
6163,Household
6002,Household
4393,Wellness
4306,Wellness
4305,Grocery
4948,Wellness
6007,Household
6016,Household
6020,Household
6021,Household
6023,Household
6024,Household
6025,Household
6026,Household
6027,Household
5284,Grocery
6032,Grocery
6035,Snacks
2831,Grocery
6019,Household
4864,Wellness
5273,Beverage
6048,Household
4858,Grocery
2610,Frozen
5083,Beverage
6068,Grocery
6061,Grocery
5416,Household
6065,Grocery
3773,Frozen
6070,Grocery
4902,Beverage
5482,Snacks
5258,Wellness
5296,Grocery
4563,Beverage
5566,Wellness
5570,Beverage
6076,Frozen
6081,Grocery
6080,Grocery
4633,Snacks
6090,Grocery
6091,Grocery
6104,Grocery
6109,Grocery
4235,Grocery
5305,Snacks
4839,Grocery
3637,Beverage
5575,Beverage
6115,Beverage
3024,Grocery
3022,Wellness
3029,Wellness
3053,Wellness
3031,Wellness
3026,Wellness
4642,Grocery
6131,Wellness
5093,Grocery
6089,Grocery
5099,Frozen
6139,Household
6147,Wellness
4915,Grocery
4503,Grocery
3936,Grocery
6153,Household
5584,Grocery
6303,Wellness
5107,Grocery
4263,Grocery
756,Bakery
5435,Grocery
3082,Beverage
4567,Snacks
4887,Wellness
6073,Grocery
6298,Grocery
5562,Wellness
6191,Wellness
5588,Wellness
5510,Snacks
2624,Chill
5516,Grocery
6546,Beverage
6199,Grocery
4251,Snacks
6200,Grocery
5108,Snacks
4657,Wellness
5525,Beverage
5320,Confections
4658,Beverage
4890,Beverage
2911,Frozen
6005,Household
2191,Snacks
4904,Beverage
6114,Beverage
3019,Wellness
6123,Grocery
4539,Snacks
6144,Household
3934,Grocery
5582,Grocery
4571,Snacks
6299,Beverage
6531,Grocery
5581,Wellness
6527,Grocery
6536,Frozen
4881,Wellness
6187,Frozen
6540,Chill
5283,Wellness
5594,Beverage
1960,Grocery
5589,Wellness
5600,Wellness
5318,Wellness
5439,Beverage
5110,Snacks
5604,Grocery
4308,Wellness
6128,Grocery
4916,Grocery
5514,Snacks
5459,Grocery
4884,Wellness
6166,Household
5610,Grocery
5463,Snacks
5111,Snacks
3907,Grocery
4256,Wellness
4309,Wellness
5445,Grocery
4258,Snacks
4311,Wellness
4314,Wellness
5473,Wellness
5113,Snacks
4964,Beverage
6562,Beverage
5333,Beverage
5332,Beverage
5476,Snacks
2490,Frozen
5479,Snacks
4399,Confections
5339,Grocery
4967,Beverage
3820,Beverage
6333,Beverage
3426,Snacks
4971,Bakery
2961,Household
5341,Beverage
4675,Wellness
4685,Grocery
6344,Frozen
5124,Snacks
4343,Chill
1031,Wellness
4339,Wellness
3605,Beverage
4592,Grocery
5135,Grocery
4273,Snacks
6349,Beverage
6264,Grocery
4990,Household
5138,Frozen
916,Grocery
4351,Wellness
529,Bakery
4619,Wellness
5171,Snacks
4450,Beverage
5175,Grocery
5177,Grocery
4747,Snacks
5195,Grocery
5391,Wellness
5393,Wellness
6685,Beverage
6576,Wellness
5132,Confections
4442,Wellness
5042,Beverage
1018,Bakery
340,Grocery
6600,Wellness
3452,Wellness
3653,Beverage
1053,Beverage
3883,Beverage
341,Grocery
5920,Wellness
5919,Wellness
5932,Wellness
5109,Snacks
6006,Household
6037,Snacks
6042,Snacks
5491,Grocery
4629,Snacks
6062,Grocery
5572,Household
6093,Snacks
6097,Snacks
4233,Beverage
5429,Grocery
1085,Grocery
5310,Snacks
4867,Grocery
6127,Grocery
5428,Grocery
6133,Wellness
6137,Wellness
6146,Wellness
4917,Grocery
6151,Household
5580,Beverage
5583,Grocery
6300,Beverage
6301,Snacks
5504,Grocery
6538,Snacks
5437,Grocery
6189,Wellness
5508,Grocery
5106,Snacks
5512,Snacks
4249,Grocery
6520,Grocery
4285,Wellness
5937,Wellness
5998,Household
5999,Household
4655,Beverage
3258,Snacks
4926,Chill
5456,Grocery
6175,Grocery
6523,Wellness
5906,Wellness
5961,Wellness
5964,Wellness
6179,Chill
6513,Wellness
1985,Snacks
6182,Snacks
4879,Wellness
5943,Wellness
5986,Household
5923,Wellness
5974,Wellness
5987,Household
5978,Household
5560,Beverage
6013,Household
6018,Household
6034,Grocery
6038,Snacks
6043,Snacks
6046,Grocery
6063,Grocery
6066,Grocery
4929,Wellness
4927,Wellness
4965,Grocery
5569,Beverage
6077,Frozen
6088,Grocery
6105,Snacks
6095,Snacks
5304,Wellness
2161,Wellness
3270,Frozen
6112,Beverage
4259,Frozen
4941,Beverage
4844,Beverage
6530,Grocery
813,Confections
4079,Grocery
4683,Grocery
5593,Grocery
6192,Wellness
5513,Beverage
4578,Wellness
5524,Snacks
4303,Wellness
3174,Grocery
2137,Confections
6003,Household
6294,Grocery
6055,Grocery
6056,Grocery
5309,Chill
5422,Confections
4913,Grocery
6152,Household
1305,Frozen
2583,Grocery
4882,Wellness
1092,Snacks
4572,Snacks
4922,Chill
4949,Household
4654,Wellness
6190,Wellness
6549,Snacks
6551,Grocery
5450,Wellness
5449,Grocery
5454,Grocery
5606,Beverage
3856,Grocery
6188,Wellness
5465,Snacks
4665,Snacks
4831,Frozen
5468,Snacks
3047,Beverage
4856,Grocery
5924,Wellness
5337,Grocery
6564,Snacks
3708,Beverage
4512,Beverage
4322,Grocery
6343,Beverage
2753,Snacks
573,Bakery
3659,Grocery
4331,Grocery
4679,Grocery
5125,Snacks
4337,Wellness
4402,Grocery
5127,Grocery
5126,Snacks
4334,Beverage
4980,Beverage
5358,Wellness
5357,Wellness
4280,Snacks
576,Grocery
4276,Beverage
4710,Grocery
4713,Grocery
6591,Wellness
5140,Frozen
6586,Wellness
4290,Wellness
4996,Grocery
5367,Confections
4997,Grocery
208,Chill
5155,Wellness
5164,Confections
5163,Snacks
5172,Snacks
4621,Wellness
5010,Household
3703,Snacks
5384,Grocery
5022,Grocery
5028,Wellness
6160,Household
5196,Grocery
5198,Grocery
5044,Snacks
5054,Snacks
4780,Wellness
6214,Household
4795,Household
3099,Wellness
4805,Grocery
6227,Beverage
345,Confections
5133,Wellness
6578,Wellness
4626,Wellness
5166,Snacks
4376,Grocery
6371,Beverage
6611,Beverage
3966,Snacks
650,Bakery
3595,Grocery
272,Bakery
6251,Beverage
187,Chill
5997,Household
6512,Snacks
4841,Grocery
5917,Wellness
5927,Wellness
5934,Wellness
5945,Wellness
5951,Wellness
5522,Beverage
6161,Household
4946,Grocery
5324,Snacks
6008,Household
6015,Household
6036,Snacks
6041,Snacks
6054,Grocery
6058,Grocery
2849,Grocery
6060,Grocery
5483,Wellness
6079,Grocery
6028,Household
6085,Grocery
5088,Grocery
5308,Snacks
6098,Snacks
4911,Chill
5421,Confections
6124,Grocery
3951,Chill
6120,Grocery
5091,Grocery
4191,Grocery
6148,Wellness
3935,Grocery
4843,Grocery
5579,Beverage
6185,Frozen
6534,Grocery
5101,Confections
5104,Grocery
4920,Beverage
4944,Beverage
2786,Grocery
5590,Beverage
5947,Wellness
6074,Grocery
6092,Grocery
4229,Grocery
5505,Grocery
3093,Grocery
4329,Beverage
4712,Grocery
4600,Grocery
3320,Grocery
5009,Snacks
4498,Snacks
6218,Wellness
3133,Grocery
6268,Snacks
6477,Grocery
398,Chill
6069,Grocery
5419,Beverage
5316,Wellness
4301,Wellness
4248,Grocery
6138,Household
6313,Grocery
5317,Beverage
3686,Bakery
5519,Beverage
6321,Grocery
5602,Beverage
4848,Grocery
5520,Snacks
4889,Beverage
4661,Frozen
4651,Snacks
4255,Snacks
5563,Beverage
3079,Frozen
6053,Grocery
5293,Grocery
6059,Grocery
5359,Wellness
3123,Grocery
5254,Snacks
4236,Grocery
6075,Grocery
4553,Beverage
6086,Grocery
6087,Grocery
5565,Beverage
2357,Grocery
6096,Snacks
6099,Snacks
6100,Snacks
2276,Snacks
3794,Beverage
2158,Confections
4866,Wellness
4565,Grocery
6116,Grocery
6118,Grocery
3020,Wellness
3021,Wellness
3023,Wellness
3199,Grocery
6125,Grocery
5502,Grocery
3477,Grocery
6136,Wellness
6140,Household
4912,Grocery
3291,Grocery
5268,Snacks
5100,Snacks
5431,Grocery
4243,Beverage
4845,Wellness
4885,Wellness
5436,Grocery
5585,Beverage
4247,Confections
4529,Grocery
4847,Wellness
4652,Wellness
5595,Grocery
6545,Grocery
6193,Snacks
4310,Wellness
6311,Grocery
5591,Wellness
6194,Chill
6310,Beverage
5511,Grocery
6314,Beverage
5568,Frozen
4888,Beverage
5598,Grocery
5521,Snacks
4574,Baby & Child
6547,Snacks
5321,Snacks
6548,Snacks
5446,Snacks
5319,Confections
4660,Beverage
4580,Frozen
4950,Grocery
5323,Grocery
5601,Confections
5460,Grocery
4234,Wellness
4840,Grocery
3028,Wellness
6122,Grocery
6134,Wellness
6149,Household
5102,Confections
6533,Grocery
6539,Snacks
6542,Snacks
4573,Snacks
5103,Beverage
4924,Wellness
6202,Grocery
3801,Wellness
3788,Wellness
5451,Grocery
6204,Confections
6167,Household
6168,Household
5457,Wellness
6171,Household
6172,Household
6169,Household
3914,Grocery
5461,Snacks
4662,Wellness
5464,Snacks
3862,Grocery
3921,Grocery
3855,Grocery
5611,Chill
3879,Grocery
5615,Grocery
5614,Grocery
5467,Snacks
6553,Chill
5329,Grocery
1033,Snacks
5328,Snacks
4197,Snacks
5330,Grocery
6552,Grocery
5448,Grocery
4953,Snacks
4582,Wellness
5327,Bakery
5913,Wellness
5469,Snacks
5503,Grocery
5944,Wellness
6012,Household
6082,Grocery
6101,Snacks
3276,Beverage
6186,Household
6094,Snacks
1166,Confections
4931,Beverage
6033,Grocery
4849,Snacks
4789,Snacks
6158,Household
3155,Beverage
6528,Grocery
4390,Wellness
3779,Beverage
3919,Grocery
5458,Wellness
4892,Grocery
5616,Grocery
6325,Grocery
5617,Grocery
6556,Wellness
6557,Wellness
4317,Wellness
4583,Wellness
6554,Snacks
4312,Wellness
4313,Wellness
5116,Beverage
4316,Grocery
5471,Snacks
4666,Chill
5336,Beverage
6326,Grocery
4955,Snacks
4857,Grocery
6561,Beverage
5472,Snacks
5474,Snacks
5478,Snacks
3311,Beverage
4957,Household
4893,Wellness
6332,Confections
4668,Grocery
6563,Beverage
4584,Wellness
6329,Grocery
6565,Wellness
6327,Grocery
6330,Wellness
4667,Chill
4898,Grocery
5475,Snacks
6568,Grocery
5117,Grocery
4585,Wellness
6328,Grocery
6569,Frozen
5948,Wellness
3717,Beverage
5338,Snacks
4260,Beverage
2636,Grocery
4968,Beverage
4670,Grocery
4400,Grocery
4969,Beverage
4168,Beverage
3547,Beverage
3405,Beverage
4586,Wellness
6570,Grocery
2775,Snacks
329,Snacks
735,Confections
6337,Grocery
6339,Household
6338,Household
6341,Wellness
6571,Grocery
5121,Grocery
5340,Beverage
4043,Grocery
6572,Baby & Child
4321,Grocery
3888,Snacks
3543,Beverage
2843,Frozen
3520,Grocery
4750,Snacks
2822,Wellness
4973,Beverage
6029,Household
6030,Household
4673,Grocery
4674,Grocery
5343,Wellness
4682,Grocery
4680,Snacks
4977,Beverage
6031,Grocery
4686,Grocery
4684,Grocery
4976,Beverage
3173,Grocery
4689,Grocery
4688,Grocery
2628,Snacks
4267,Grocery
3885,Frozen
5345,Snacks
4691,Grocery
4338,Wellness
5128,Grocery
4333,Grocery
6345,Wellness
6574,Snacks
6573,Snacks
5346,Wellness
445,Beverage
4700,Frozen
4265,Snacks
5354,Wellness
4979,Grocery
4340,Wellness
2621,Beverage
3668,Beverage
4346,Wellness
5129,Grocery
4342,Beverage
4341,Grocery
5347,Grocery
5352,Wellness
4593,Grocery
5281,Grocery
5350,Wellness
5361,Wellness
5353,Wellness
4271,Wellness
5362,Wellness
4984,Beverage
2740,Grocery
2325,Grocery
2291,Beverage
5137,Beverage
5364,Wellness
383,Beverage
2333,Beverage
4405,Wellness
3149,Snacks
4350,Grocery
4407,Frozen
4278,Beverage
6579,Wellness
956,Snacks
3688,Chill
6585,Wellness
2763,Snacks
6582,Wellness
4282,Wellness
4284,Wellness
4986,Wellness
6350,Beverage
574,Snacks
511,Grocery
4707,Grocery
6064,Grocery
3300,Wellness
1336,Snacks
3035,Beverage
3125,Beverage
2343,Beverage
4708,Grocery
2514,Beverage
4714,Grocery
5360,Wellness
