product,week,sales
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,2
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,4
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,2
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,2
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
2309,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,3
4199,QUANTITY,4
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,4
4199,QUANTITY,3
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,3
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,1
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,4
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,4
4199,QUANTITY,3
4199,QUANTITY,3
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,3
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,4
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,3
4199,QUANTITY,3
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,2
4199,QUANTITY,2
4199,QUANTITY,1
4199,QUANTITY,1
4199,QUANTITY,1
4403,QUANTITY,1
4403,QUANTITY,2
4403,QUANTITY,1
4403,QUANTITY,1
4403,QUANTITY,2
4403,QUANTITY,1
4403,QUANTITY,1
4403,QUANTITY,3
4403,QUANTITY,1
4403,QUANTITY,1
4403,QUANTITY,1
4403,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,2
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,2
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4402,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,3
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,2
4560,QUANTITY,2
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
4560,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,4
2763,QUANTITY,5
2763,QUANTITY,1
2763,QUANTITY,3
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,14
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,3
2763,QUANTITY,1
2763,QUANTITY,2
2763,QUANTITY,1
2763,QUANTITY,1
2763,QUANTITY,1
4155,QUANTITY,1
4155,QUANTITY,1
4155,QUANTITY,4
4155,QUANTITY,2
4155,QUANTITY,2
4155,QUANTITY,3
4155,QUANTITY,2
4155,QUANTITY,1
4155,QUANTITY,2
4155,QUANTITY,1
4155,QUANTITY,2
4155,QUANTITY,1
4155,QUANTITY,2
4155,QUANTITY,1
4155,QUANTITY,1
4155,QUANTITY,2
4155,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,3
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,3
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,3
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,5
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,7
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,6
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,4
4768,QUANTITY,4
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,10
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,3
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,4
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,3
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,6
4768,QUANTITY,1
4768,QUANTITY,6
4768,QUANTITY,6
4768,QUANTITY,1
4768,QUANTITY,10
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,6
4768,QUANTITY,10
4768,QUANTITY,10
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,2
4768,QUANTITY,4
4768,QUANTITY,4
4768,QUANTITY,2
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,2
4768,QUANTITY,4
4768,QUANTITY,1
4768,QUANTITY,1
4768,QUANTITY,6
4768,QUANTITY,1
4768,QUANTITY,2
